FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
6.360261026,0.936767280,0.915577888,0.955532551
6.361048605,0.936767280,0.915577888,0.955532551
6.361836184,0.936767280,0.915577888,0.955532551
6.362623762,0.936767280,0.915577888,0.955532551
6.363411341,0.936767280,0.915577888,0.955532551
6.364198920,0.936767280,0.915577888,0.955532551
6.364986499,0.936767280,0.915577888,0.955532551
6.365774077,0.936767280,0.915577888,0.955532551
6.366561656,0.936767280,0.915577888,0.955532551
6.367349235,0.936767280,0.915577888,0.955532551
6.368136814,0.936767280,0.915577888,0.955532551
6.368924392,0.936767280,0.915577888,0.955532551
6.369711971,0.936767280,0.915577888,0.955532551
6.370499550,0.936767280,0.915577888,0.955532551
6.371287129,0.936767280,0.915577888,0.955532551
6.372074707,0.936767280,0.915577888,0.955532551
6.372862286,0.936767280,0.915577888,0.955532551
6.373649865,0.936767280,0.915577888,0.955532551
6.374437444,0.936767280,0.915577888,0.955532551
6.375225023,0.936767280,0.915577888,0.955532551
6.376012601,0.936767280,0.915577888,0.955532551
6.376800180,0.936767280,0.915577888,0.955532551
6.377587759,0.936767280,0.915577888,0.955532551
6.378375338,0.936767280,0.915577888,0.955532551
6.379162916,0.936767280,0.915577888,0.955532551
6.379950495,0.936767280,0.915577888,0.955532551
6.380738074,0.936767280,0.915577888,0.955532551
6.381525653,0.936767280,0.915577888,0.955532551
6.382313231,0.936767280,0.915577888,0.955532551
6.383100810,0.936767280,0.915577888,0.955532551
6.383888389,0.936767280,0.915577888,0.955532551
6.384675968,0.936767280,0.915577888,0.955532551
6.385463546,0.936767280,0.915577888,0.955532551
6.386251125,0.936767280,0.915577888,0.955532551
6.387038704,0.936767280,0.915577888,0.955532551
6.387826283,0.936767280,0.915577888,0.955532551
6.388613861,0.936767280,0.915577888,0.955532551
6.389401440,0.936767280,0.915577888,0.955532551
6.390189019,0.936767280,0.915577888,0.955532551
6.390976598,0.936767280,0.915577888,0.955532551
6.391764176,0.936767280,0.915577888,0.955532551
6.392551755,0.936767280,0.915577888,0.955532551
6.393339334,0.936767280,0.915577888,0.955532551
6.394126913,0.936767280,0.915577888,0.955532551
6.394914491,0.936767280,0.915577888,0.955532551
6.395702070,0.936767280,0.915577888,0.955532551
6.396489649,0.936767280,0.915577888,0.955532551
6.397277228,0.936767280,0.915577888,0.955532551
6.398064806,0.936767280,0.915577888,0.955532551
6.398852385,0.936767280,0.915577888,0.955532551
6.399639964,0.936767280,0.915577888,0.955532551
6.400427543,0.936767280,0.915577888,0.955532551
6.401215122,0.936767280,0.915577888,0.955532551
6.402002700,0.936767280,0.915577888,0.955532551
6.402790279,0.936767280,0.915577888,0.955532551
6.403577858,0.936767280,0.915577888,0.955532551
6.404365437,0.936767280,0.915577888,0.955532551
6.405153015,0.936767280,0.915577888,0.955532551
6.405940594,0.936767280,0.915577888,0.955532551
6.406728173,0.936767280,0.915577888,0.955532551
6.407515752,0.936767280,0.915577888,0.955532551
6.408303330,0.936767280,0.915577888,0.955532551
6.409090909,0.936767280,0.915577888,0.955532551
6.409878488,0.936767280,0.915577888,0.955532551
6.410666067,0.936767280,0.915577888,0.955532551
6.411453645,0.936767280,0.915577888,0.955532551
6.412241224,0.936767280,0.915577888,0.955532551
6.413028803,0.936767280,0.915577888,0.955532551
6.413816382,0.936767280,0.915577888,0.955532551
6.414603960,0.936767280,0.915577888,0.955532551
6.415391539,0.936767280,0.915577888,0.955532551
6.416179118,0.936767280,0.915577888,0.955532551
6.416966697,0.936767280,0.915577888,0.955532551
6.417754275,0.936767280,0.915577888,0.955532551
6.418541854,0.936767280,0.915577888,0.955532551
6.419329433,0.936767280,0.915577888,0.955532551
6.420117012,0.936767280,0.915577888,0.955532551
6.420904590,0.936767280,0.915577888,0.955532551
6.421692169,0.936767280,0.915577888,0.955532551
6.422479748,0.936767280,0.915577888,0.955532551
6.423267327,0.936767280,0.915577888,0.955532551
6.424054905,0.936767280,0.915577888,0.955532551
6.424842484,0.936767280,0.915577888,0.955532551
6.425630063,0.936767280,0.915577888,0.955532551
6.426417642,0.936767280,0.915577888,0.955532551
6.427205221,0.936767280,0.915577888,0.955532551
6.427992799,0.936767280,0.915577888,0.955532551
6.428780378,0.936767280,0.915577888,0.955532551
6.429567957,0.936767280,0.915577888,0.955532551
6.430355536,0.936767280,0.915577888,0.955532551
6.431143114,0.936767280,0.915577888,0.955532551
6.431930693,0.936767280,0.915577888,0.955532551
6.432718272,0.936767280,0.915577888,0.955532551
6.433505851,0.936767280,0.915577888,0.955532551
6.434293429,0.936767280,0.915577888,0.955532551
6.435081008,0.936767280,0.915577888,0.955532551
6.435868587,0.936767280,0.915577888,0.955532551
6.436656166,0.936767280,0.915577888,0.955532551
6.437443744,0.936767280,0.915577888,0.955532551
6.438231323,0.936767280,0.915577888,0.955532551
6.439018902,0.936767280,0.915577888,0.955532551
6.439806481,0.936767280,0.915577888,0.955532551
6.440594059,0.936767280,0.915577888,0.955532551
6.441381638,0.936767280,0.915577888,0.955532551
6.442169217,0.936767280,0.915577888,0.955532551
6.442956796,0.936767280,0.915577888,0.955532551
6.443744374,0.936767280,0.915577888,0.955532551
6.444531953,0.936767280,0.915577888,0.955532551
6.445319532,0.936767280,0.915577888,0.955532551
6.446107111,0.936767280,0.915577888,0.955532551
6.446894689,0.936767280,0.915577888,0.955532551
6.447682268,0.936767280,0.915577888,0.955532551
6.448469847,0.936767280,0.915577888,0.955532551
6.449257426,0.936767280,0.915577888,0.955532551
6.450045005,0.936767280,0.915577888,0.955532551
6.450832583,0.936767280,0.915577888,0.955532551
6.451620162,0.936767280,0.915577888,0.955532551
6.452407741,0.936767280,0.915577888,0.955532551
6.453195320,0.936767280,0.915577888,0.955532551
6.453982898,0.936767280,0.915577888,0.955532551
6.454770477,0.936767280,0.915577888,0.955532551
6.455558056,0.936767280,0.915577888,0.955532551
6.456345635,0.936767280,0.915577888,0.955532551
6.457133213,0.936767280,0.915577888,0.955532551
6.457920792,0.936767280,0.915577888,0.955532551
6.458708371,0.936767280,0.915577888,0.955532551
6.459495950,0.936767280,0.915577888,0.955532551
6.460283528,0.936767280,0.915577888,0.955532551
6.461071107,0.936767280,0.915577888,0.955532551
6.461858686,0.936767280,0.915577888,0.955532551
6.462646265,0.936767280,0.915577888,0.955532551
6.463433843,0.936767280,0.915577888,0.955532551
6.464221422,0.936767280,0.915577888,0.955532551
6.465009001,0.936767280,0.915577888,0.955532551
6.465796580,0.936767280,0.915577888,0.955532551
6.466584158,0.936767280,0.915577888,0.955532551
6.467371737,0.936767280,0.915577888,0.955532551
6.468159316,0.936767280,0.915577888,0.955532551
6.468946895,0.936767280,0.915577888,0.955532551
6.469734473,0.936767280,0.915577888,0.955532551
6.470522052,0.936767280,0.915577888,0.955532551
6.471309631,0.936767280,0.915577888,0.955532551
6.472097210,0.936767280,0.915577888,0.955532551
6.472884788,0.936767280,0.915577888,0.955532551
6.473672367,0.936767280,0.915577888,0.955532551
6.474459946,0.936767280,0.915577888,0.955532551
6.475247525,0.936767280,0.915577888,0.955532551
6.476035104,0.936767280,0.915577888,0.955532551
6.476822682,0.936767280,0.915577888,0.955532551
6.477610261,0.936767280,0.915577888,0.955532551
6.478397840,0.936767280,0.915577888,0.955532551
6.479185419,0.936767280,0.915577888,0.955532551
6.479972997,0.936767280,0.915577888,0.955532551
6.480760576,0.936767280,0.915577888,0.955532551
6.481548155,0.936767280,0.915577888,0.955532551
6.482335734,0.936767280,0.915577888,0.955532551
6.483123312,0.936767280,0.915577888,0.955532551
6.483910891,0.936767280,0.915577888,0.955532551
6.484698470,0.936767280,0.915577888,0.955532551
6.485486049,0.936767280,0.915577888,0.955532551
6.486273627,0.936767280,0.915577888,0.955532551
6.487061206,0.936767280,0.915577888,0.955532551
6.487848785,0.936767280,0.915577888,0.955532551
6.488636364,0.936767280,0.915577888,0.955532551
6.489423942,0.936767280,0.915577888,0.955532551
6.490211521,0.936767280,0.915577888,0.955532551
6.490999100,0.936767280,0.915577888,0.955532551
6.491786679,0.936767280,0.915577888,0.955532551
6.492574257,0.936767280,0.915577888,0.955532551
6.493361836,0.936767280,0.915577888,0.955532551
6.494149415,0.936767280,0.915577888,0.955532551
6.494936994,0.936767280,0.915577888,0.955532551
6.495724572,0.936767280,0.915577888,0.955532551
6.496512151,0.936767280,0.915577888,0.955532551
6.497299730,0.936767280,0.915577888,0.955532551
6.498087309,0.936767280,0.915577888,0.955532551
6.498874887,0.936767280,0.915577888,0.955532551
6.499662466,0.936767280,0.915577888,0.955532551
6.500450045,0.936767280,0.915577888,0.955532551
6.501237624,0.936767280,0.915577888,0.955532551
6.502025203,0.936767280,0.915577888,0.955532551
6.502812781,0.936767280,0.915577888,0.955532551
6.503600360,0.936767280,0.915577888,0.955532551
6.504387939,0.936767280,0.915577888,0.955532551
6.505175518,0.936767280,0.915577888,0.955532551
6.505963096,0.936767280,0.915577888,0.955532551
6.506750675,0.936767280,0.915577888,0.955532551
6.507538254,0.936767280,0.915577888,0.955532551
6.508325833,0.936767280,0.915577888,0.955532551
6.509113411,0.936767280,0.915577888,0.955532551
6.509900990,0.936767280,0.915577888,0.955532551
6.510688569,0.936767280,0.915577888,0.955532551
6.511476148,0.936767280,0.915577888,0.955532551
6.512263726,0.936767280,0.915577888,0.955532551
6.513051305,0.936767280,0.915577888,0.955532551
6.513838884,0.936767280,0.915577888,0.955532551
6.514626463,0.936767280,0.915577888,0.955532551
6.515414041,0.936767280,0.915577888,0.955532551
6.516201620,0.936767280,0.915577888,0.955532551
6.516989199,0.936767280,0.915577888,0.955532551
6.517776778,0.936767280,0.915577888,0.955532551
6.518564356,0.936767280,0.915577888,0.955532551
6.519351935,0.936767280,0.915577888,0.955532551
6.520139514,0.936767280,0.915577888,0.955532551
6.520927093,0.936767280,0.915577888,0.955532551
6.521714671,0.936767280,0.915577888,0.955532551
6.522502250,0.936767280,0.915577888,0.955532551
6.523289829,0.936767280,0.915577888,0.955532551
6.524077408,0.936767280,0.915577888,0.955532551
6.524864986,0.936767280,0.915577888,0.955532551
6.525652565,0.936767280,0.915577888,0.955532551
6.526440144,0.936767280,0.915577888,0.955532551
6.527227723,0.936767280,0.915577888,0.955532551
6.528015302,0.936767280,0.915577888,0.955532551
6.528802880,0.936767280,0.915577888,0.955532551
6.529590459,0.936767280,0.915577888,0.955532551
6.530378038,0.936767280,0.915577888,0.955532551
6.531165617,0.936767280,0.915577888,0.955532551
6.531953195,0.936767280,0.915577888,0.955532551
6.532740774,0.936767280,0.915577888,0.955532551
6.533528353,0.936767280,0.915577888,0.955532551
6.534315932,0.936767280,0.915577888,0.955532551
6.535103510,0.936767280,0.915577888,0.955532551
6.535891089,0.936767280,0.915577888,0.955532551
6.536678668,0.936767280,0.915577888,0.955532551
6.537466247,0.936767280,0.915577888,0.955532551
6.538253825,0.936767280,0.915577888,0.955532551
6.539041404,0.936767280,0.915577888,0.955532551
6.539828983,0.936767280,0.915577888,0.955532551
6.540616562,0.936767280,0.915577888,0.955532551
6.541404140,0.936767280,0.915577888,0.955532551
6.542191719,0.936767280,0.915577888,0.955532551
6.542979298,0.936767280,0.915577888,0.955532551
6.543766877,0.936767280,0.915577888,0.955532551
6.544554455,0.936767280,0.915577888,0.955532551
6.545342034,0.936767280,0.915577888,0.955532551
6.546129613,0.936767280,0.915577888,0.955532551
6.546917192,0.936767280,0.915577888,0.955532551
6.547704770,0.936767280,0.915577888,0.955532551
6.548492349,0.936767280,0.915577888,0.955532551
6.549279928,0.936767280,0.915577888,0.955532551
6.550067507,0.936767280,0.915577888,0.955532551
6.550855086,0.936767280,0.915577888,0.955532551
6.551642664,0.936767280,0.915577888,0.955532551
6.552430243,0.936767280,0.915577888,0.955532551
6.553217822,0.936767280,0.915577888,0.955532551
6.554005401,0.936767280,0.915577888,0.955532551
6.554792979,0.936767280,0.915577888,0.955532551
6.555580558,0.936767280,0.915577888,0.955532551
6.556368137,0.936767280,0.915577888,0.955532551
6.557155716,0.936767280,0.915577888,0.955532551
6.557943294,0.936767280,0.915577888,0.955532551
6.558730873,0.936767280,0.915577888,0.955532551
6.559518452,0.936767280,0.915577888,0.955532551
6.560306031,0.936767280,0.915577888,0.955532551
6.561093609,0.936767280,0.915577888,0.955532551
6.561881188,0.936767280,0.915577888,0.955532551
6.562668767,0.936767280,0.915577888,0.955532551
6.563456346,0.936767280,0.915577888,0.955532551
6.564243924,0.936767280,0.915577888,0.955532551
6.565031503,0.936767280,0.915577888,0.955532551
6.565819082,0.936767280,0.915577888,0.955532551
6.566606661,0.936767280,0.915577888,0.955532551
6.567394239,0.936767280,0.915577888,0.955532551
6.568181818,0.936767280,0.915577888,0.955532551
6.568969397,0.936767280,0.915577888,0.955532551
6.569756976,0.936767280,0.915577888,0.955532551
6.570544554,0.936767280,0.915577888,0.955532551
6.571332133,0.936767280,0.915577888,0.955532551
6.572119712,0.936767280,0.915577888,0.955532551
6.572907291,0.936767280,0.915577888,0.955532551
6.573694869,0.936767280,0.915577888,0.955532551
6.574482448,0.936767280,0.915577888,0.955532551
6.575270027,0.936767280,0.915577888,0.955532551
6.576057606,0.936767280,0.915577888,0.955532551
6.576845185,0.936767280,0.915577888,0.955532551
6.577632763,0.936767280,0.915577888,0.955532551
6.578420342,0.936767280,0.915577888,0.955532551
6.579207921,0.936767280,0.915577888,0.955532551
6.579995500,0.936767280,0.915577888,0.955532551
6.580783078,0.936767280,0.915577888,0.955532551
6.581570657,0.936767280,0.915577888,0.955532551
6.582358236,0.936767280,0.915577888,0.955532551
6.583145815,0.936767280,0.915577888,0.955532551
6.583933393,0.936767280,0.915577888,0.955532551
6.584720972,0.936767280,0.915577888,0.955532551
6.585508551,0.936767280,0.915577888,0.955532551
6.586296130,0.936767280,0.915577888,0.955532551
6.587083708,0.936767280,0.915577888,0.955532551
6.587871287,0.936767280,0.915577888,0.955532551
6.588658866,0.936767280,0.915577888,0.955532551
6.589446445,0.936767280,0.915577888,0.955532551
6.590234023,0.936767280,0.915577888,0.955532551
6.591021602,0.936767280,0.915577888,0.955532551
6.591809181,0.936767280,0.915577888,0.955532551
6.592596760,0.936767280,0.915577888,0.955532551
6.593384338,0.936767280,0.915577888,0.955532551
6.594171917,0.936767280,0.915577888,0.955532551
6.594959496,0.936767280,0.915577888,0.955532551
6.595747075,0.936767280,0.915577888,0.955532551
6.596534653,0.936767280,0.915577888,0.955532551
6.597322232,0.936767280,0.915577888,0.955532551
6.598109811,0.936767280,0.915577888,0.955532551
6.598897390,0.936767280,0.915577888,0.955532551
6.599684968,0.936767280,0.915577888,0.955532551
6.600472547,0.936767280,0.915577888,0.955532551
6.601260126,0.936767280,0.915577888,0.955532551
6.602047705,0.936767280,0.915577888,0.955532551
6.602835284,0.936767280,0.915577888,0.955532551
6.603622862,0.936767280,0.915577888,0.955532551
6.604410441,0.936767280,0.915577888,0.955532551
6.605198020,0.936767280,0.915577888,0.955532551
6.605985599,0.936767280,0.915577888,0.955532551
6.606773177,0.936767280,0.915577888,0.955532551
6.607560756,0.936767280,0.915577888,0.955532551
6.608348335,0.936767280,0.915577888,0.955532551
6.609135914,0.936767280,0.915577888,0.955532551
6.609923492,0.936767280,0.915577888,0.955532551
6.610711071,0.936767280,0.915577888,0.955532551
6.611498650,0.936767280,0.915577888,0.955532551
6.612286229,0.936767280,0.915577888,0.955532551
6.613073807,0.936767280,0.915577888,0.955532551
6.613861386,0.936767280,0.915577888,0.955532551
6.614648965,0.936767280,0.915577888,0.955532551
6.615436544,0.936767280,0.915577888,0.955532551
6.616224122,0.936767280,0.915577888,0.955532551
6.617011701,0.936767280,0.915577888,0.955532551
6.617799280,0.936767280,0.915577888,0.955532551
6.618586859,0.936767280,0.915577888,0.955532551
6.619374437,0.936767280,0.915577888,0.955532551
6.620162016,0.936767280,0.915577888,0.955532551
6.620949595,0.936767280,0.915577888,0.955532551
6.621737174,0.936767280,0.915577888,0.955532551
6.622524752,0.936767280,0.915577888,0.955532551
6.623312331,0.936767280,0.915577888,0.955532551
6.624099910,0.936767280,0.915577888,0.955532551
6.624887489,0.936767280,0.915577888,0.955532551
6.625675068,0.936767280,0.915577888,0.955532551
6.626462646,0.936767280,0.915577888,0.955532551
6.627250225,0.936767280,0.915577888,0.955532551
6.628037804,0.936767280,0.915577888,0.955532551
6.628825383,0.936767280,0.915577888,0.955532551
6.629612961,0.936767280,0.915577888,0.955532551
6.630400540,0.936767280,0.915577888,0.955532551
6.631188119,0.936767280,0.915577888,0.955532551
6.631975698,0.936767280,0.915577888,0.955532551
6.632763276,0.936767280,0.915577888,0.955532551
6.633550855,0.936767280,0.915577888,0.955532551
6.634338434,0.936767280,0.915577888,0.955532551
6.635126013,0.936767280,0.915577888,0.955532551
6.635913591,0.936767280,0.915577888,0.955532551
6.636701170,0.936767280,0.915577888,0.955532551
6.637488749,0.936767280,0.915577888,0.955532551
6.638276328,0.936767280,0.915577888,0.955532551
6.639063906,0.936767280,0.915577888,0.955532551
6.639851485,0.936767280,0.915577888,0.955532551
6.640639064,0.936767280,0.915577888,0.955532551
6.641426643,0.936767280,0.915577888,0.955532551
6.642214221,0.936767280,0.915577888,0.955532551
6.643001800,0.936767280,0.915577888,0.955532551
6.643789379,0.936767280,0.915577888,0.955532551
6.644576958,0.936767280,0.915577888,0.955532551
6.645364536,0.936767280,0.915577888,0.955532551
6.646152115,0.936767280,0.915577888,0.955532551
6.646939694,0.936767280,0.915577888,0.955532551
6.647727273,0.936767280,0.915577888,0.955532551
6.648514851,0.936767280,0.915577888,0.955532551
6.649302430,0.936767280,0.915577888,0.955532551
6.650090009,0.936767280,0.915577888,0.955532551
6.650877588,0.936767280,0.915577888,0.955532551
6.651665167,0.936767280,0.915577888,0.955532551
6.652452745,0.936767280,0.915577888,0.955532551
6.653240324,0.936767280,0.915577888,0.955532551
6.654027903,0.936767280,0.915577888,0.955532551
6.654815482,0.936767280,0.915577888,0.955532551
6.655603060,0.936767280,0.915577888,0.955532551
6.656390639,0.936767280,0.915577888,0.955532551
6.657178218,0.936767280,0.915577888,0.955532551
6.657965797,0.936767280,0.915577888,0.955532551
6.658753375,0.936767280,0.915577888,0.955532551
6.659540954,0.936767280,0.915577888,0.955532551
6.660328533,0.936767280,0.915577888,0.955532551
6.661116112,0.936767280,0.915577888,0.955532551
6.661903690,0.936767280,0.915577888,0.955532551
6.662691269,0.936767280,0.915577888,0.955532551
6.663478848,0.936767280,0.915577888,0.955532551
6.664266427,0.936767280,0.915577888,0.955532551
6.665054005,0.936767280,0.915577888,0.955532551
6.665841584,0.936767280,0.915577888,0.955532551
6.666629163,0.936767280,0.915577888,0.955532551
6.667416742,0.936767280,0.915577888,0.955532551
6.668204320,0.936767280,0.915577888,0.955532551
6.668991899,0.936767280,0.915577888,0.955532551
6.669779478,0.936767280,0.915577888,0.955532551
6.670567057,0.936767280,0.915577888,0.955532551
6.671354635,0.936767280,0.915577888,0.955532551
6.672142214,0.936767280,0.915577888,0.955532551
6.672929793,0.936767280,0.915577888,0.955532551
6.673717372,0.936767280,0.915577888,0.955532551
6.674504950,0.936767280,0.915577888,0.955532551
6.675292529,0.936767280,0.915577888,0.955532551
6.676080108,0.936767280,0.915577888,0.955532551
6.676867687,0.936767280,0.915577888,0.955532551
6.677655266,0.936767280,0.915577888,0.955532551
6.678442844,0.936767280,0.915577888,0.955532551
6.679230423,0.936767280,0.915577888,0.955532551
6.680018002,0.936767280,0.915577888,0.955532551
6.680805581,0.936767280,0.915577888,0.955532551
6.681593159,0.936767280,0.915577888,0.955532551
6.682380738,0.936767280,0.915577888,0.955532551
6.683168317,0.936767280,0.915577888,0.955532551
6.683955896,0.936767280,0.915577888,0.955532551
6.684743474,0.936767280,0.915577888,0.955532551
6.685531053,0.936767280,0.915577888,0.955532551
6.686318632,0.936767280,0.915577888,0.955532551
6.687106211,0.936767280,0.915577888,0.955532551
6.687893789,0.936767280,0.915577888,0.955532551
6.688681368,0.936767280,0.915577888,0.955532551
6.689468947,0.936767280,0.915577888,0.955532551
6.690256526,0.936767280,0.915577888,0.955532551
6.691044104,0.936767280,0.915577888,0.955532551
6.691831683,0.936767280,0.915577888,0.955532551
6.692619262,0.936767280,0.915577888,0.955532551
6.693406841,0.936767280,0.915577888,0.955532551
6.694194419,0.936767280,0.915577888,0.955532551
6.694981998,0.936767280,0.915577888,0.955532551
6.695769577,0.936767280,0.915577888,0.955532551
6.696557156,0.936767280,0.915577888,0.955532551
6.697344734,0.936767280,0.915577888,0.955532551
6.698132313,0.936767280,0.915577888,0.955532551
6.698919892,0.936767280,0.915577888,0.955532551
6.699707471,0.936767280,0.915577888,0.955532551
6.700495050,0.936767280,0.915577888,0.955532551
6.701282628,0.936767280,0.915577888,0.955532551
6.702070207,0.936767280,0.915577888,0.955532551
6.702857786,0.936767280,0.915577888,0.955532551
6.703645365,0.936767280,0.915577888,0.955532551
6.704432943,0.936767280,0.915577888,0.955532551
6.705220522,0.936767280,0.915577888,0.955532551
6.706008101,0.936767280,0.915577888,0.955532551
6.706795680,0.936767280,0.915577888,0.955532551
6.707583258,0.936767280,0.915577888,0.955532551
6.708370837,0.936767280,0.915577888,0.955532551
6.709158416,0.936767280,0.915577888,0.955532551
6.709945995,0.936767280,0.915577888,0.955532551
6.710733573,0.936767280,0.915577888,0.955532551
6.711521152,0.936767280,0.915577888,0.955532551
6.712308731,0.936767280,0.915577888,0.955532551
6.713096310,0.936767280,0.915577888,0.955532551
6.713883888,0.936767280,0.915577888,0.955532551
6.714671467,0.936767280,0.915577888,0.955532551
6.715459046,0.936767280,0.915577888,0.955532551
6.716246625,0.936767280,0.915577888,0.955532551
6.717034203,0.936767280,0.915577888,0.955532551
6.717821782,0.936767280,0.915577888,0.955532551
6.718609361,0.936767280,0.915577888,0.955532551
6.719396940,0.936767280,0.915577888,0.955532551
6.720184518,0.936767280,0.915577888,0.955532551
6.720972097,0.936767280,0.915577888,0.955532551
6.721759676,0.936767280,0.915577888,0.955532551
6.722547255,0.936767280,0.915577888,0.955532551
6.723334833,0.936767280,0.915577888,0.955532551
6.724122412,0.936767280,0.915577888,0.955532551
6.724909991,0.936767280,0.915577888,0.955532551
6.725697570,0.936767280,0.915577888,0.955532551
6.726485149,0.936767280,0.915577888,0.955532551
6.727272727,0.936767280,0.915577888,0.955532551
6.728060306,0.936767280,0.915577888,0.955532551
6.728847885,0.936767280,0.915577888,0.955532551
6.729635464,0.936767280,0.915577888,0.955532551
6.730423042,0.936767280,0.915577888,0.955532551
6.731210621,0.936767280,0.915577888,0.955532551
6.731998200,0.936767280,0.915577888,0.955532551
6.732785779,0.936767280,0.915577888,0.955532551
6.733573357,0.936767280,0.915577888,0.955532551
6.734360936,0.936767280,0.915577888,0.955532551
6.735148515,0.936767280,0.915577888,0.955532551
6.735936094,0.936767280,0.915577888,0.955532551
6.736723672,0.936767280,0.915577888,0.955532551
6.737511251,0.936767280,0.915577888,0.955532551
6.738298830,0.936767280,0.915577888,0.955532551
6.739086409,0.936767280,0.915577888,0.955532551
6.739873987,0.936767280,0.915577888,0.955532551
6.740661566,0.936767280,0.915577888,0.955532551
6.741449145,0.936767280,0.915577888,0.955532551
6.742236724,0.936767280,0.915577888,0.955532551
6.743024302,0.936767280,0.915577888,0.955532551
6.743811881,0.936767280,0.915577888,0.955532551
6.744599460,0.936767280,0.915577888,0.955532551
6.745387039,0.936767280,0.915577888,0.955532551
6.746174617,0.936767280,0.915577888,0.955532551
6.746962196,0.936767280,0.915577888,0.955532551
6.747749775,0.936767280,0.915577888,0.955532551
6.748537354,0.936767280,0.915577888,0.955532551
6.749324932,0.936767280,0.915577888,0.955532551
6.750112511,0.936767280,0.915577888,0.955532551
6.750900090,0.936767280,0.915577888,0.955532551
6.751687669,0.936767280,0.915577888,0.955532551
6.752475248,0.936767280,0.915577888,0.955532551
6.753262826,0.936767280,0.915577888,0.955532551
6.754050405,0.936767280,0.915577888,0.955532551
6.754837984,0.936767280,0.915577888,0.955532551
6.755625563,0.936767280,0.915577888,0.955532551
6.756413141,0.936767280,0.915577888,0.955532551
6.757200720,0.936767280,0.915577888,0.955532551
6.757988299,0.936767280,0.915577888,0.955532551
6.758775878,0.936767280,0.915577888,0.955532551
6.759563456,0.936767280,0.915577888,0.955532551
6.760351035,0.936767280,0.915577888,0.955532551
6.761138614,0.936767280,0.915577888,0.955532551
6.761926193,0.936767280,0.915577888,0.955532551
6.762713771,0.936767280,0.915577888,0.955532551
6.763501350,0.936767280,0.915577888,0.955532551
6.764288929,0.936767280,0.915577888,0.955532551
6.765076508,0.936767280,0.915577888,0.955532551
6.765864086,0.936767280,0.915577888,0.955532551
6.766651665,0.936767280,0.915577888,0.955532551
6.767439244,0.936767280,0.915577888,0.955532551
6.768226823,0.936767280,0.915577888,0.955532551
6.769014401,0.936767280,0.915577888,0.955532551
6.769801980,0.936767280,0.915577888,0.955532551
6.770589559,0.936767280,0.915577888,0.955532551
6.771377138,0.936767280,0.915577888,0.955532551
6.772164716,0.936767280,0.915577888,0.955532551
6.772952295,0.936767280,0.915577888,0.955532551
6.773739874,0.936767280,0.915577888,0.955532551
6.774527453,0.936767280,0.915577888,0.955532551
6.775315032,0.936767280,0.915577888,0.955532551
6.776102610,0.936767280,0.915577888,0.955532551
6.776890189,0.936767280,0.915577888,0.955532551
6.777677768,0.936767280,0.915577888,0.955532551
6.778465347,0.936767280,0.915577888,0.955532551
6.779252925,0.936767280,0.915577888,0.955532551
6.780040504,0.936767280,0.915577888,0.955532551
6.780828083,0.936767280,0.915577888,0.955532551
6.781615662,0.936767280,0.915577888,0.955532551
6.782403240,0.936767280,0.915577888,0.955532551
6.783190819,0.936767280,0.915577888,0.955532551
6.783978398,0.936767280,0.915577888,0.955532551
6.784765977,0.936767280,0.915577888,0.955532551
6.785553555,0.936767280,0.915577888,0.955532551
6.786341134,0.936767280,0.915577888,0.955532551
6.787128713,0.936767280,0.915577888,0.955532551
6.787916292,0.936767280,0.915577888,0.955532551
6.788703870,0.936767280,0.915577888,0.955532551
6.789491449,0.936767280,0.915577888,0.955532551
6.790279028,0.936767280,0.915577888,0.955532551
6.791066607,0.936767280,0.915577888,0.955532551
6.791854185,0.936767280,0.915577888,0.955532551
6.792641764,0.936767280,0.915577888,0.955532551
6.793429343,0.936767280,0.915577888,0.955532551
6.794216922,0.936767280,0.915577888,0.955532551
6.795004500,0.936767280,0.915577888,0.955532551
6.795792079,0.936767280,0.915577888,0.955532551
6.796579658,0.936767280,0.915577888,0.955532551
6.797367237,0.936767280,0.915577888,0.955532551
6.798154815,0.936767280,0.915577888,0.955532551
6.798942394,0.936767280,0.915577888,0.955532551
6.799729973,0.936767280,0.915577888,0.955532551
6.800517552,0.936767280,0.915577888,0.955532551
6.801305131,0.936767280,0.915577888,0.955532551
6.802092709,0.936767280,0.915577888,0.955532551
6.802880288,0.936767280,0.915577888,0.955532551
6.803667867,0.936767280,0.915577888,0.955532551
6.804455446,0.936767280,0.915577888,0.955532551
6.805243024,0.936767280,0.915577888,0.955532551
6.806030603,0.936767280,0.915577888,0.955532551
6.806818182,0.936767280,0.915577888,0.955532551
6.807605761,0.936767280,0.915577888,0.955532551
6.808393339,0.936767280,0.915577888,0.955532551
6.809180918,0.936767280,0.915577888,0.955532551
6.809968497,0.936767280,0.915577888,0.955532551
6.810756076,0.936767280,0.915577888,0.955532551
6.811543654,0.936767280,0.915577888,0.955532551
6.812331233,0.936767280,0.915577888,0.955532551
6.813118812,0.936767280,0.915577888,0.955532551
6.813906391,0.936767280,0.915577888,0.955532551
6.814693969,0.936767280,0.915577888,0.955532551
6.815481548,0.936767280,0.915577888,0.955532551
6.816269127,0.936767280,0.915577888,0.955532551
6.817056706,0.936767280,0.915577888,0.955532551
